ball_x,ball_y,ball_vx,ball_vy,paddle_direction,paddle_y,Ball.RADIUS,Paddle.L,Paddle.STEP,WIDTH,HEIGHT,BORDER,VELOCITY,FPS 
518,79,12,2,0,140,10,80,20,800,400,20,12,30
530,81,12,2,0,140,10,80,20,800,400,20,12,30
542,83,12,2,0,140,10,80,20,800,400,20,12,30
554,85,12,2,-1,140,10,80,20,800,400,20,12,30
566,87,12,2,0,120,10,80,20,800,400,20,12,30
578,89,12,2,0,120,10,80,20,800,400,20,12,30
590,91,12,2,0,120,10,80,20,800,400,20,12,30
602,93,12,2,0,120,10,80,20,800,400,20,12,30
614,95,12,2,0,120,10,80,20,800,400,20,12,30
626,97,12,2,0,120,10,80,20,800,400,20,12,30
638,99,12,2,0,120,10,80,20,800,400,20,12,30
650,101,12,2,0,120,10,80,20,800,400,20,12,30
662,103,12,2,0,120,10,80,20,800,400,20,12,30
674,105,12,2,0,120,10,80,20,800,400,20,12,30
686,107,12,2,0,120,10,80,20,800,400,20,12,30
698,109,12,2,0,120,10,80,20,800,400,20,12,30
710,111,12,2,0,120,10,80,20,800,400,20,12,30
722,113,12,2,0,120,10,80,20,800,400,20,12,30
734,115,12,2,0,120,10,80,20,800,400,20,12,30
746,117,12,2,0,120,10,80,20,800,400,20,12,30
758,119,12,2,0,120,10,80,20,800,400,20,12,30
770,121,12,2,0,120,10,80,20,800,400,20,12,30
758,123,-12,2,0,120,10,80,20,800,400,20,12,30
746,125,-12,2,0,120,10,80,20,800,400,20,12,30
734,127,-12,2,0,120,10,80,20,800,400,20,12,30
722,129,-12,2,0,120,10,80,20,800,400,20,12,30
710,131,-12,2,0,120,10,80,20,800,400,20,12,30
698,133,-12,2,0,120,10,80,20,800,400,20,12,30
686,135,-12,2,0,120,10,80,20,800,400,20,12,30
674,137,-12,2,0,120,10,80,20,800,400,20,12,30
662,139,-12,2,0,120,10,80,20,800,400,20,12,30
650,141,-12,2,0,120,10,80,20,800,400,20,12,30
638,143,-12,2,0,120,10,80,20,800,400,20,12,30
626,145,-12,2,0,120,10,80,20,800,400,20,12,30
614,147,-12,2,0,120,10,80,20,800,400,20,12,30
602,149,-12,2,0,120,10,80,20,800,400,20,12,30
590,151,-12,2,0,120,10,80,20,800,400,20,12,30
578,153,-12,2,0,120,10,80,20,800,400,20,12,30
566,155,-12,2,0,120,10,80,20,800,400,20,12,30
554,157,-12,2,0,120,10,80,20,800,400,20,12,30
542,159,-12,2,0,120,10,80,20,800,400,20,12,30
530,161,-12,2,0,120,10,80,20,800,400,20,12,30
518,163,-12,2,0,120,10,80,20,800,400,20,12,30
506,165,-12,2,0,120,10,80,20,800,400,20,12,30
494,167,-12,2,0,120,10,80,20,800,400,20,12,30
482,169,-12,2,0,120,10,80,20,800,400,20,12,30
470,171,-12,2,0,120,10,80,20,800,400,20,12,30
458,173,-12,2,0,120,10,80,20,800,400,20,12,30
446,175,-12,2,0,120,10,80,20,800,400,20,12,30
434,177,-12,2,0,120,10,80,20,800,400,20,12,30
422,179,-12,2,0,120,10,80,20,800,400,20,12,30
410,181,-12,2,0,120,10,80,20,800,400,20,12,30
398,183,-12,2,0,120,10,80,20,800,400,20,12,30
386,185,-12,2,0,120,10,80,20,800,400,20,12,30
374,187,-12,2,0,120,10,80,20,800,400,20,12,30
362,189,-12,2,0,120,10,80,20,800,400,20,12,30
350,191,-12,2,0,120,10,80,20,800,400,20,12,30
338,193,-12,2,0,120,10,80,20,800,400,20,12,30
326,195,-12,2,0,120,10,80,20,800,400,20,12,30
314,197,-12,2,0,120,10,80,20,800,400,20,12,30
302,199,-12,2,0,120,10,80,20,800,400,20,12,30
290,201,-12,2,0,120,10,80,20,800,400,20,12,30
278,203,-12,2,0,120,10,80,20,800,400,20,12,30
266,205,-12,2,0,120,10,80,20,800,400,20,12,30
254,207,-12,2,0,120,10,80,20,800,400,20,12,30
242,209,-12,2,0,120,10,80,20,800,400,20,12,30
230,211,-12,2,0,120,10,80,20,800,400,20,12,30
218,213,-12,2,0,120,10,80,20,800,400,20,12,30
206,215,-12,2,0,120,10,80,20,800,400,20,12,30
194,217,-12,2,0,120,10,80,20,800,400,20,12,30
182,219,-12,2,0,120,10,80,20,800,400,20,12,30
170,221,-12,2,0,120,10,80,20,800,400,20,12,30
158,223,-12,2,0,120,10,80,20,800,400,20,12,30
146,225,-12,2,0,120,10,80,20,800,400,20,12,30
134,227,-12,2,0,120,10,80,20,800,400,20,12,30
122,229,-12,2,0,120,10,80,20,800,400,20,12,30
110,231,-12,2,0,120,10,80,20,800,400,20,12,30
98,233,-12,2,0,120,10,80,20,800,400,20,12,30
86,235,-12,2,0,120,10,80,20,800,400,20,12,30
74,237,-12,2,0,120,10,80,20,800,400,20,12,30
62,239,-12,2,0,120,10,80,20,800,400,20,12,30
50,241,-12,2,0,120,10,80,20,800,400,20,12,30
38,243,-12,2,0,120,10,80,20,800,400,20,12,30
50,245,12,2,0,120,10,80,20,800,400,20,12,30
62,247,12,2,0,120,10,80,20,800,400,20,12,30
74,249,12,2,1,120,10,80,20,800,400,20,12,30
86,251,12,2,0,140,10,80,20,800,400,20,12,30
98,253,12,2,0,140,10,80,20,800,400,20,12,30
110,255,12,2,0,140,10,80,20,800,400,20,12,30
122,257,12,2,0,140,10,80,20,800,400,20,12,30
134,259,12,2,0,140,10,80,20,800,400,20,12,30
146,261,12,2,1,140,10,80,20,800,400,20,12,30
158,263,12,2,0,160,10,80,20,800,400,20,12,30
170,265,12,2,0,160,10,80,20,800,400,20,12,30
182,267,12,2,0,160,10,80,20,800,400,20,12,30
194,269,12,2,0,160,10,80,20,800,400,20,12,30
206,271,12,2,0,160,10,80,20,800,400,20,12,30
218,273,12,2,1,160,10,80,20,800,400,20,12,30
230,275,12,2,0,180,10,80,20,800,400,20,12,30
242,277,12,2,0,180,10,80,20,800,400,20,12,30
254,279,12,2,0,180,10,80,20,800,400,20,12,30
266,281,12,2,0,180,10,80,20,800,400,20,12,30
278,283,12,2,1,180,10,80,20,800,400,20,12,30
290,285,12,2,0,200,10,80,20,800,400,20,12,30
302,287,12,2,0,200,10,80,20,800,400,20,12,30
314,289,12,2,0,200,10,80,20,800,400,20,12,30
326,291,12,2,0,200,10,80,20,800,400,20,12,30
338,293,12,2,1,200,10,80,20,800,400,20,12,30
350,295,12,2,0,220,10,80,20,800,400,20,12,30
362,297,12,2,0,220,10,80,20,800,400,20,12,30
374,299,12,2,0,220,10,80,20,800,400,20,12,30
386,301,12,2,0,220,10,80,20,800,400,20,12,30
398,303,12,2,1,220,10,80,20,800,400,20,12,30
410,305,12,2,0,240,10,80,20,800,400,20,12,30
422,307,12,2,0,240,10,80,20,800,400,20,12,30
434,309,12,2,0,240,10,80,20,800,400,20,12,30
446,311,12,2,0,240,10,80,20,800,400,20,12,30
458,313,12,2,1,240,10,80,20,800,400,20,12,30
470,315,12,2,0,260,10,80,20,800,400,20,12,30
482,317,12,2,0,260,10,80,20,800,400,20,12,30
494,319,12,2,0,260,10,80,20,800,400,20,12,30
506,321,12,2,1,260,10,80,20,800,400,20,12,30
518,323,12,2,0,280,10,80,20,800,400,20,12,30
530,325,12,2,0,280,10,80,20,800,400,20,12,30
542,327,12,2,0,280,10,80,20,800,400,20,12,30
554,329,12,2,0,280,10,80,20,800,400,20,12,30
566,331,12,2,1,280,10,80,20,800,400,20,12,30
578,333,12,2,0,300,10,80,20,800,400,20,12,30
590,335,12,2,0,300,10,80,20,800,400,20,12,30
602,337,12,2,0,300,10,80,20,800,400,20,12,30
614,339,12,2,0,300,10,80,20,800,400,20,12,30
626,341,12,2,0,300,10,80,20,800,400,20,12,30
638,343,12,2,1,300,10,80,20,800,400,20,12,30
650,345,12,2,0,320,10,80,20,800,400,20,12,30
662,347,12,2,0,320,10,80,20,800,400,20,12,30
674,349,12,2,0,320,10,80,20,800,400,20,12,30
686,351,12,2,1,320,10,80,20,800,400,20,12,30
698,353,12,2,0,340,10,80,20,800,400,20,12,30
710,355,12,2,0,340,10,80,20,800,400,20,12,30
722,357,12,2,0,340,10,80,20,800,400,20,12,30
734,359,12,2,0,340,10,80,20,800,400,20,12,30
746,361,12,2,0,340,10,80,20,800,400,20,12,30
758,363,12,2,0,340,10,80,20,800,400,20,12,30
770,365,12,2,0,340,10,80,20,800,400,20,12,30
758,367,-12,2,0,340,10,80,20,800,400,20,12,30
746,369,-12,2,0,340,10,80,20,800,400,20,12,30
734,367,-12,-2,0,340,10,80,20,800,400,20,12,30
722,365,-12,-2,0,340,10,80,20,800,400,20,12,30
710,363,-12,-2,0,340,10,80,20,800,400,20,12,30
698,361,-12,-2,0,340,10,80,20,800,400,20,12,30
686,359,-12,-2,0,340,10,80,20,800,400,20,12,30
674,357,-12,-2,0,340,10,80,20,800,400,20,12,30
662,355,-12,-2,0,340,10,80,20,800,400,20,12,30
650,353,-12,-2,0,340,10,80,20,800,400,20,12,30
638,351,-12,-2,0,340,10,80,20,800,400,20,12,30
626,349,-12,-2,0,340,10,80,20,800,400,20,12,30
614,347,-12,-2,0,340,10,80,20,800,400,20,12,30
602,345,-12,-2,0,340,10,80,20,800,400,20,12,30
590,343,-12,-2,0,340,10,80,20,800,400,20,12,30
578,341,-12,-2,0,340,10,80,20,800,400,20,12,30
566,339,-12,-2,0,340,10,80,20,800,400,20,12,30
554,337,-12,-2,0,340,10,80,20,800,400,20,12,30
542,335,-12,-2,0,340,10,80,20,800,400,20,12,30
530,333,-12,-2,0,340,10,80,20,800,400,20,12,30
518,331,-12,-2,0,340,10,80,20,800,400,20,12,30
506,329,-12,-2,0,340,10,80,20,800,400,20,12,30
494,327,-12,-2,0,340,10,80,20,800,400,20,12,30
482,325,-12,-2,0,340,10,80,20,800,400,20,12,30
470,323,-12,-2,0,340,10,80,20,800,400,20,12,30
458,321,-12,-2,0,340,10,80,20,800,400,20,12,30
446,319,-12,-2,0,340,10,80,20,800,400,20,12,30
434,317,-12,-2,0,340,10,80,20,800,400,20,12,30
422,315,-12,-2,0,340,10,80,20,800,400,20,12,30
410,313,-12,-2,0,340,10,80,20,800,400,20,12,30
398,311,-12,-2,0,340,10,80,20,800,400,20,12,30
386,309,-12,-2,0,340,10,80,20,800,400,20,12,30
374,307,-12,-2,0,340,10,80,20,800,400,20,12,30
362,305,-12,-2,0,340,10,80,20,800,400,20,12,30
350,303,-12,-2,0,340,10,80,20,800,400,20,12,30
338,301,-12,-2,0,340,10,80,20,800,400,20,12,30
326,299,-12,-2,0,340,10,80,20,800,400,20,12,30
314,297,-12,-2,0,340,10,80,20,800,400,20,12,30
302,295,-12,-2,0,340,10,80,20,800,400,20,12,30
290,293,-12,-2,0,340,10,80,20,800,400,20,12,30
278,291,-12,-2,0,340,10,80,20,800,400,20,12,30
266,289,-12,-2,0,340,10,80,20,800,400,20,12,30
254,287,-12,-2,0,340,10,80,20,800,400,20,12,30
242,285,-12,-2,0,340,10,80,20,800,400,20,12,30
230,283,-12,-2,0,340,10,80,20,800,400,20,12,30
218,281,-12,-2,0,340,10,80,20,800,400,20,12,30
206,279,-12,-2,0,340,10,80,20,800,400,20,12,30
194,277,-12,-2,0,340,10,80,20,800,400,20,12,30
182,275,-12,-2,0,340,10,80,20,800,400,20,12,30
170,273,-12,-2,0,340,10,80,20,800,400,20,12,30
158,271,-12,-2,0,340,10,80,20,800,400,20,12,30
146,269,-12,-2,0,340,10,80,20,800,400,20,12,30
134,267,-12,-2,0,340,10,80,20,800,400,20,12,30
122,265,-12,-2,0,340,10,80,20,800,400,20,12,30
110,263,-12,-2,0,340,10,80,20,800,400,20,12,30
98,261,-12,-2,0,340,10,80,20,800,400,20,12,30
86,259,-12,-2,0,340,10,80,20,800,400,20,12,30
74,257,-12,-2,0,340,10,80,20,800,400,20,12,30
62,255,-12,-2,0,340,10,80,20,800,400,20,12,30
50,253,-12,-2,0,340,10,80,20,800,400,20,12,30
38,251,-12,-2,0,340,10,80,20,800,400,20,12,30
50,249,12,-2,0,340,10,80,20,800,400,20,12,30
62,247,12,-2,0,340,10,80,20,800,400,20,12,30
74,245,12,-2,0,340,10,80,20,800,400,20,12,30
86,243,12,-2,0,340,10,80,20,800,400,20,12,30
98,241,12,-2,0,340,10,80,20,800,400,20,12,30
110,239,12,-2,0,340,10,80,20,800,400,20,12,30
122,237,12,-2,0,340,10,80,20,800,400,20,12,30
134,235,12,-2,0,340,10,80,20,800,400,20,12,30
146,233,12,-2,0,340,10,80,20,800,400,20,12,30
158,231,12,-2,0,340,10,80,20,800,400,20,12,30
170,229,12,-2,0,340,10,80,20,800,400,20,12,30
182,227,12,-2,0,340,10,80,20,800,400,20,12,30
194,225,12,-2,0,340,10,80,20,800,400,20,12,30
206,223,12,-2,0,340,10,80,20,800,400,20,12,30
218,221,12,-2,0,340,10,80,20,800,400,20,12,30
230,219,12,-2,0,340,10,80,20,800,400,20,12,30
242,217,12,-2,-1,340,10,80,20,800,400,20,12,30
254,215,12,-2,0,320,10,80,20,800,400,20,12,30
266,213,12,-2,0,320,10,80,20,800,400,20,12,30
278,211,12,-2,0,320,10,80,20,800,400,20,12,30
290,209,12,-2,0,320,10,80,20,800,400,20,12,30
302,207,12,-2,0,320,10,80,20,800,400,20,12,30
314,205,12,-2,0,320,10,80,20,800,400,20,12,30
326,203,12,-2,-1,320,10,80,20,800,400,20,12,30
338,201,12,-2,0,300,10,80,20,800,400,20,12,30
350,199,12,-2,0,300,10,80,20,800,400,20,12,30
362,197,12,-2,0,300,10,80,20,800,400,20,12,30
374,195,12,-2,0,300,10,80,20,800,400,20,12,30
386,193,12,-2,-1,300,10,80,20,800,400,20,12,30
398,191,12,-2,0,280,10,80,20,800,400,20,12,30
410,189,12,-2,0,280,10,80,20,800,400,20,12,30
422,187,12,-2,0,280,10,80,20,800,400,20,12,30
434,185,12,-2,0,280,10,80,20,800,400,20,12,30
446,183,12,-2,-1,280,10,80,20,800,400,20,12,30
458,181,12,-2,0,260,10,80,20,800,400,20,12,30
470,179,12,-2,0,260,10,80,20,800,400,20,12,30
482,177,12,-2,0,260,10,80,20,800,400,20,12,30
494,175,12,-2,0,260,10,80,20,800,400,20,12,30
506,173,12,-2,-1,260,10,80,20,800,400,20,12,30
518,171,12,-2,0,240,10,80,20,800,400,20,12,30
530,169,12,-2,0,240,10,80,20,800,400,20,12,30
542,167,12,-2,0,240,10,80,20,800,400,20,12,30
554,165,12,-2,0,240,10,80,20,800,400,20,12,30
566,163,12,-2,-1,240,10,80,20,800,400,20,12,30
578,161,12,-2,0,220,10,80,20,800,400,20,12,30
590,159,12,-2,0,220,10,80,20,800,400,20,12,30
602,157,12,-2,0,220,10,80,20,800,400,20,12,30
614,155,12,-2,0,220,10,80,20,800,400,20,12,30
626,153,12,-2,-1,220,10,80,20,800,400,20,12,30
638,151,12,-2,0,200,10,80,20,800,400,20,12,30
650,149,12,-2,0,200,10,80,20,800,400,20,12,30
662,147,12,-2,0,200,10,80,20,800,400,20,12,30
674,145,12,-2,0,200,10,80,20,800,400,20,12,30
686,143,12,-2,0,200,10,80,20,800,400,20,12,30
698,141,12,-2,-1,200,10,80,20,800,400,20,12,30
710,139,12,-2,0,180,10,80,20,800,400,20,12,30
722,137,12,-2,0,180,10,80,20,800,400,20,12,30
734,135,12,-2,-1,180,10,80,20,800,400,20,12,30
746,133,12,-2,0,160,10,80,20,800,400,20,12,30
758,131,12,-2,0,160,10,80,20,800,400,20,12,30
770,129,12,-2,0,160,10,80,20,800,400,20,12,30
758,127,-12,-2,0,160,10,80,20,800,400,20,12,30
746,125,-12,-2,0,160,10,80,20,800,400,20,12,30
734,123,-12,-2,0,160,10,80,20,800,400,20,12,30
722,121,-12,-2,0,160,10,80,20,800,400,20,12,30
710,119,-12,-2,0,160,10,80,20,800,400,20,12,30
698,117,-12,-2,0,160,10,80,20,800,400,20,12,30
686,115,-12,-2,0,160,10,80,20,800,400,20,12,30
674,113,-12,-2,0,160,10,80,20,800,400,20,12,30
662,111,-12,-2,0,160,10,80,20,800,400,20,12,30
650,109,-12,-2,0,160,10,80,20,800,400,20,12,30
638,107,-12,-2,0,160,10,80,20,800,400,20,12,30
626,105,-12,-2,0,160,10,80,20,800,400,20,12,30
614,103,-12,-2,0,160,10,80,20,800,400,20,12,30
602,101,-12,-2,0,160,10,80,20,800,400,20,12,30
590,99,-12,-2,0,160,10,80,20,800,400,20,12,30
578,97,-12,-2,0,160,10,80,20,800,400,20,12,30
566,95,-12,-2,0,160,10,80,20,800,400,20,12,30
554,93,-12,-2,0,160,10,80,20,800,400,20,12,30
542,91,-12,-2,0,160,10,80,20,800,400,20,12,30
530,89,-12,-2,0,160,10,80,20,800,400,20,12,30
518,87,-12,-2,0,160,10,80,20,800,400,20,12,30
506,85,-12,-2,0,160,10,80,20,800,400,20,12,30
494,83,-12,-2,0,160,10,80,20,800,400,20,12,30
482,81,-12,-2,0,160,10,80,20,800,400,20,12,30
470,79,-12,-2,0,160,10,80,20,800,400,20,12,30
458,77,-12,-2,0,160,10,80,20,800,400,20,12,30
446,75,-12,-2,0,160,10,80,20,800,400,20,12,30
434,73,-12,-2,0,160,10,80,20,800,400,20,12,30
422,71,-12,-2,0,160,10,80,20,800,400,20,12,30
410,69,-12,-2,0,160,10,80,20,800,400,20,12,30
398,67,-12,-2,0,160,10,80,20,800,400,20,12,30
386,65,-12,-2,0,160,10,80,20,800,400,20,12,30
374,63,-12,-2,0,160,10,80,20,800,400,20,12,30
362,61,-12,-2,0,160,10,80,20,800,400,20,12,30
350,59,-12,-2,0,160,10,80,20,800,400,20,12,30
338,57,-12,-2,0,160,10,80,20,800,400,20,12,30
326,55,-12,-2,0,160,10,80,20,800,400,20,12,30
314,53,-12,-2,0,160,10,80,20,800,400,20,12,30
302,51,-12,-2,0,160,10,80,20,800,400,20,12,30
290,49,-12,-2,0,160,10,80,20,800,400,20,12,30
278,47,-12,-2,0,160,10,80,20,800,400,20,12,30
266,45,-12,-2,0,160,10,80,20,800,400,20,12,30
254,43,-12,-2,0,160,10,80,20,800,400,20,12,30
242,41,-12,-2,0,160,10,80,20,800,400,20,12,30
230,39,-12,-2,0,160,10,80,20,800,400,20,12,30
218,37,-12,-2,0,160,10,80,20,800,400,20,12,30
206,35,-12,-2,0,160,10,80,20,800,400,20,12,30
194,33,-12,-2,0,160,10,80,20,800,400,20,12,30
182,31,-12,-2,0,160,10,80,20,800,400,20,12,30
170,33,-12,2,0,160,10,80,20,800,400,20,12,30
158,35,-12,2,0,160,10,80,20,800,400,20,12,30
146,37,-12,2,0,160,10,80,20,800,400,20,12,30
134,39,-12,2,0,160,10,80,20,800,400,20,12,30
122,41,-12,2,0,160,10,80,20,800,400,20,12,30
110,43,-12,2,0,160,10,80,20,800,400,20,12,30
98,45,-12,2,0,160,10,80,20,800,400,20,12,30
86,47,-12,2,0,160,10,80,20,800,400,20,12,30
74,49,-12,2,0,160,10,80,20,800,400,20,12,30
62,51,-12,2,0,160,10,80,20,800,400,20,12,30
50,53,-12,2,0,160,10,80,20,800,400,20,12,30
38,55,-12,2,0,160,10,80,20,800,400,20,12,30
50,57,12,2,0,160,10,80,20,800,400,20,12,30
62,59,12,2,0,160,10,80,20,800,400,20,12,30
74,61,12,2,0,160,10,80,20,800,400,20,12,30
86,63,12,2,0,160,10,80,20,800,400,20,12,30
98,65,12,2,0,160,10,80,20,800,400,20,12,30
110,67,12,2,0,160,10,80,20,800,400,20,12,30
122,69,12,2,0,160,10,80,20,800,400,20,12,30
134,71,12,2,0,160,10,80,20,800,400,20,12,30
146,73,12,2,0,160,10,80,20,800,400,20,12,30
158,75,12,2,0,160,10,80,20,800,400,20,12,30
170,77,12,2,0,160,10,80,20,800,400,20,12,30
182,79,12,2,0,160,10,80,20,800,400,20,12,30
194,81,12,2,0,160,10,80,20,800,400,20,12,30
206,83,12,2,0,160,10,80,20,800,400,20,12,30
218,85,12,2,0,160,10,80,20,800,400,20,12,30
230,87,12,2,0,160,10,80,20,800,400,20,12,30
242,89,12,2,0,160,10,80,20,800,400,20,12,30
254,91,12,2,0,160,10,80,20,800,400,20,12,30
266,93,12,2,0,160,10,80,20,800,400,20,12,30
278,95,12,2,0,160,10,80,20,800,400,20,12,30
290,97,12,2,0,160,10,80,20,800,400,20,12,30
302,99,12,2,0,160,10,80,20,800,400,20,12,30
314,101,12,2,0,160,10,80,20,800,400,20,12,30
326,103,12,2,0,160,10,80,20,800,400,20,12,30
338,105,12,2,0,160,10,80,20,800,400,20,12,30
350,107,12,2,0,160,10,80,20,800,400,20,12,30
362,109,12,2,0,160,10,80,20,800,400,20,12,30
374,111,12,2,0,160,10,80,20,800,400,20,12,30
386,113,12,2,0,160,10,80,20,800,400,20,12,30
398,115,12,2,0,160,10,80,20,800,400,20,12,30
410,117,12,2,0,160,10,80,20,800,400,20,12,30
422,119,12,2,0,160,10,80,20,800,400,20,12,30
434,121,12,2,0,160,10,80,20,800,400,20,12,30
446,123,12,2,0,160,10,80,20,800,400,20,12,30
458,125,12,2,0,160,10,80,20,800,400,20,12,30
470,127,12,2,0,160,10,80,20,800,400,20,12,30
482,129,12,2,0,160,10,80,20,800,400,20,12,30
494,131,12,2,0,160,10,80,20,800,400,20,12,30
506,133,12,2,0,160,10,80,20,800,400,20,12,30
518,135,12,2,0,160,10,80,20,800,400,20,12,30
530,137,12,2,0,160,10,80,20,800,400,20,12,30
542,139,12,2,0,160,10,80,20,800,400,20,12,30
554,141,12,2,0,160,10,80,20,800,400,20,12,30
566,143,12,2,0,160,10,80,20,800,400,20,12,30
578,145,12,2,0,160,10,80,20,800,400,20,12,30
590,147,12,2,0,160,10,80,20,800,400,20,12,30
602,149,12,2,0,160,10,80,20,800,400,20,12,30
614,151,12,2,0,160,10,80,20,800,400,20,12,30
626,153,12,2,0,160,10,80,20,800,400,20,12,30
638,155,12,2,0,160,10,80,20,800,400,20,12,30
650,157,12,2,0,160,10,80,20,800,400,20,12,30
662,159,12,2,0,160,10,80,20,800,400,20,12,30
674,161,12,2,0,160,10,80,20,800,400,20,12,30
686,163,12,2,0,160,10,80,20,800,400,20,12,30
698,165,12,2,0,160,10,80,20,800,400,20,12,30
710,167,12,2,0,160,10,80,20,800,400,20,12,30
722,169,12,2,0,160,10,80,20,800,400,20,12,30
734,171,12,2,0,160,10,80,20,800,400,20,12,30
746,173,12,2,0,160,10,80,20,800,400,20,12,30
758,175,12,2,0,160,10,80,20,800,400,20,12,30
770,177,12,2,0,160,10,80,20,800,400,20,12,30
758,179,-12,2,0,160,10,80,20,800,400,20,12,30
746,181,-12,2,0,160,10,80,20,800,400,20,12,30
734,183,-12,2,0,160,10,80,20,800,400,20,12,30
722,185,-12,2,0,160,10,80,20,800,400,20,12,30
710,187,-12,2,0,160,10,80,20,800,400,20,12,30
698,189,-12,2,0,160,10,80,20,800,400,20,12,30
686,191,-12,2,0,160,10,80,20,800,400,20,12,30
674,193,-12,2,0,160,10,80,20,800,400,20,12,30
662,195,-12,2,0,160,10,80,20,800,400,20,12,30
650,197,-12,2,0,160,10,80,20,800,400,20,12,30
638,199,-12,2,0,160,10,80,20,800,400,20,12,30
626,201,-12,2,1,160,10,80,20,800,400,20,12,30
614,203,-12,2,0,180,10,80,20,800,400,20,12,30
602,205,-12,2,0,180,10,80,20,800,400,20,12,30
590,207,-12,2,0,180,10,80,20,800,400,20,12,30
578,209,-12,2,0,180,10,80,20,800,400,20,12,30
566,211,-12,2,0,180,10,80,20,800,400,20,12,30
554,213,-12,2,0,180,10,80,20,800,400,20,12,30
542,215,-12,2,0,180,10,80,20,800,400,20,12,30
530,217,-12,2,1,180,10,80,20,800,400,20,12,30
518,219,-12,2,0,200,10,80,20,800,400,20,12,30
506,221,-12,2,0,200,10,80,20,800,400,20,12,30
494,223,-12,2,0,200,10,80,20,800,400,20,12,30
482,225,-12,2,0,200,10,80,20,800,400,20,12,30
470,227,-12,2,0,200,10,80,20,800,400,20,12,30
458,229,-12,2,0,200,10,80,20,800,400,20,12,30
446,231,-12,2,0,200,10,80,20,800,400,20,12,30
434,233,-12,2,0,200,10,80,20,800,400,20,12,30
422,235,-12,2,0,200,10,80,20,800,400,20,12,30
410,237,-12,2,0,200,10,80,20,800,400,20,12,30
398,239,-12,2,0,200,10,80,20,800,400,20,12,30
386,241,-12,2,0,200,10,80,20,800,400,20,12,30
374,243,-12,2,0,200,10,80,20,800,400,20,12,30
362,245,-12,2,0,200,10,80,20,800,400,20,12,30
350,247,-12,2,0,200,10,80,20,800,400,20,12,30
338,249,-12,2,0,200,10,80,20,800,400,20,12,30
326,251,-12,2,0,200,10,80,20,800,400,20,12,30
314,253,-12,2,0,200,10,80,20,800,400,20,12,30
302,255,-12,2,0,200,10,80,20,800,400,20,12,30
290,257,-12,2,0,200,10,80,20,800,400,20,12,30
278,259,-12,2,0,200,10,80,20,800,400,20,12,30
266,261,-12,2,0,200,10,80,20,800,400,20,12,30
254,263,-12,2,0,200,10,80,20,800,400,20,12,30
242,265,-12,2,0,200,10,80,20,800,400,20,12,30
230,267,-12,2,0,200,10,80,20,800,400,20,12,30
218,269,-12,2,0,200,10,80,20,800,400,20,12,30
206,271,-12,2,0,200,10,80,20,800,400,20,12,30
194,273,-12,2,0,200,10,80,20,800,400,20,12,30
182,275,-12,2,0,200,10,80,20,800,400,20,12,30
170,277,-12,2,0,200,10,80,20,800,400,20,12,30
158,279,-12,2,0,200,10,80,20,800,400,20,12,30
146,281,-12,2,0,200,10,80,20,800,400,20,12,30
134,283,-12,2,0,200,10,80,20,800,400,20,12,30
122,285,-12,2,0,200,10,80,20,800,400,20,12,30
110,287,-12,2,0,200,10,80,20,800,400,20,12,30
98,289,-12,2,0,200,10,80,20,800,400,20,12,30
86,291,-12,2,0,200,10,80,20,800,400,20,12,30
74,293,-12,2,0,200,10,80,20,800,400,20,12,30
62,295,-12,2,0,200,10,80,20,800,400,20,12,30
50,297,-12,2,0,200,10,80,20,800,400,20,12,30
38,299,-12,2,0,200,10,80,20,800,400,20,12,30
50,301,12,2,0,200,10,80,20,800,400,20,12,30
62,303,12,2,0,200,10,80,20,800,400,20,12,30
74,305,12,2,0,200,10,80,20,800,400,20,12,30
86,307,12,2,0,200,10,80,20,800,400,20,12,30
98,309,12,2,0,200,10,80,20,800,400,20,12,30
110,311,12,2,0,200,10,80,20,800,400,20,12,30
122,313,12,2,0,200,10,80,20,800,400,20,12,30
134,315,12,2,0,200,10,80,20,800,400,20,12,30
146,317,12,2,0,200,10,80,20,800,400,20,12,30
158,319,12,2,0,200,10,80,20,800,400,20,12,30
170,321,12,2,0,200,10,80,20,800,400,20,12,30
182,323,12,2,0,200,10,80,20,800,400,20,12,30
194,325,12,2,0,200,10,80,20,800,400,20,12,30
206,327,12,2,0,200,10,80,20,800,400,20,12,30
218,329,12,2,0,200,10,80,20,800,400,20,12,30
230,331,12,2,0,200,10,80,20,800,400,20,12,30
242,333,12,2,0,200,10,80,20,800,400,20,12,30
254,335,12,2,0,200,10,80,20,800,400,20,12,30
266,337,12,2,0,200,10,80,20,800,400,20,12,30
278,339,12,2,0,200,10,80,20,800,400,20,12,30
290,341,12,2,0,200,10,80,20,800,400,20,12,30
302,343,12,2,0,200,10,80,20,800,400,20,12,30
314,345,12,2,0,200,10,80,20,800,400,20,12,30
326,347,12,2,0,200,10,80,20,800,400,20,12,30
338,349,12,2,0,200,10,80,20,800,400,20,12,30
350,351,12,2,0,200,10,80,20,800,400,20,12,30
362,353,12,2,0,200,10,80,20,800,400,20,12,30
374,355,12,2,0,200,10,80,20,800,400,20,12,30
386,357,12,2,0,200,10,80,20,800,400,20,12,30
398,359,12,2,0,200,10,80,20,800,400,20,12,30
410,361,12,2,0,200,10,80,20,800,400,20,12,30
422,363,12,2,0,200,10,80,20,800,400,20,12,30
